predicate;formula;frequency;closest_solution;solution_distance
this/Inv4;(all ref0:(one User),ref1:(one Work),ref2:(one Work)|(((ref1 in (ref0 . (User <: profile))) && (ref1 in (ref0 . (User <: visible))) && (ref2 in (ref0 . (User <: profile))) && (ref2 in (ref0 . (User <: visible)))) => (some ((ref1 . (Work <: ids)) & (ref2 . (Work <: ids))))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));38
this/Inv1;(all ref0:(one Work)|((some (ref0 . (User <: visible))) => (some (ref0 . (User <: profile)))));1;(all ref0:(one User)|((ref0 . (User <: visible)) in (ref0 . (User <: profile))));6
this/Inv2;(all ref0:(one User)|((((ref0 . (User <: profile)) . (Work <: source)) in ref0) || (((ref0 . (User <: profile)) . (Work <: source)) in Institution)));1;(all ref0:(one User),ref1:(one (ref0 . (User <: profile)))|(((ref1 . (Work <: source)) in ref0) || ((ref1 . (Work <: source)) in Institution)));11
this/Inv2;(all ref0:(one Institution),ref1:(one User)|((ref0 = ((ref1 . (User <: profile)) . (Work <: source))) || (ref1 = ((ref1 . (User <: profile)) . (Work <: source)))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: profile)))|((ref0 = (ref1 . (Work <: source))) || ((ref1 . (Work <: source)) in Institution)));12
this/Inv3;(all ref0:(one Source)|(lone (((Work <: source) . ref0) . (Work <: ids))));1;(all ref0:(one Source),ref1:(one User)|(((((Work <: source) . ref0) & (ref1 . (User <: profile))) <: (Work <: ids)) in (Work lone-> Id)));14
this/Inv2;(all ref0:(one (Institution + User))|(some ((User <: profile) . ref0)));1;((((User <: profile) . (Work <: source)) :> User) in iden);8
this/Inv2;(all ref0:(one User),ref1:(one Work),ref2:(one (ref0 + Institution))|((ref1 in (ref0 . (User <: profile))) => ((ref1 . (Work <: source)) = ref2)));1;(all ref0:(one User),ref1:(one Work)|((ref1 in (ref0 . (User <: profile))) => ((ref1 . (Work <: source)) in (ref0 + Institution))));11
this/Inv3;((((~ ((User <: profile) . (Work <: ids))) . (User <: profile)) . (Work <: ids)) in iden);1;(all ref0:(one Source),ref1:(one User)|(((((Work <: source) . ref0) & (ref1 . (User <: profile))) <: (Work <: ids)) in (Work lone-> Id)));17
this/Inv2;(all ref0:(one User)|((ref0 . (User <: profile)) in ((Work <: source) . Source)));1;(all ref0:(one User)|((ref0 . (User <: profile)) in (((Work <: source) . ref0) + ((Work <: source) . Institution))));8
this/Inv2;(all ref0:(one Work)|((ref0 . (Work <: source)) in Source));1;((((User <: profile) . (Work <: source)) :> User) in iden);7
this/Inv3;(all ref0:(one Source)|(one (((Work <: source) . ref0) . (Work <: ids))));1;(all ref0:(one Source),ref1:(one User)|(((((Work <: source) . ref0) & (ref1 . (User <: profile))) <: (Work <: ids)) in (Work lone-> Id)));14
this/Inv4;(all ref0:(one User),ref1:(one Work),ref2:(one Work)|((ref1 = ref2) => ((! (ref1 in (ref0 . (User <: visible)))) && (ref2 in (ref0 . (User <: visible))))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));26
this/Inv4;(all ref0:(one User)|((((User <: visible) :> (ref0 . (User <: profile))) . (~ ((User <: visible) :> (ref0 . (User <: profile))))) in iden));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));28
this/Inv2;(all ref0:(one Institution),ref1:(one User),ref2:(one Work)|((ref2 in (ref1 . (User <: profile))) => ((ref0 = (ref2 . (Work <: source))) || (ref1 = (ref2 . (Work <: source))))));1;(all ref0:(one User),ref1:(one Work)|((ref1 in (ref0 . (User <: profile))) => ((ref0 = (ref1 . (Work <: source))) || ((ref1 . (Work <: source)) in Institution))));17
this/Inv3;(((User <: profile) . (Work <: ids)) in iden);1;(all ref0:(one Source),ref1:(one User)|(((((Work <: source) . ref0) & (ref1 . (User <: profile))) <: (Work <: ids)) in (Work lone-> Id)));14
this/Inv4;(all ref0:(one User),ref1:(one Work),ref2:(one Work)|(((ref1 != ref2) && ((ref1 + ref2) in (ref0 . (User <: visible)))) => ((ref1 . (Work <: source)) != (ref2 . (Work <: source)))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));29
this/Inv3;(all ref0:(one Source),ref1:(one Work)|((ref1 in ((Work <: source) . ref0)) => (one (ref1 . (Work <: ids)))));1;(all ref0:(one Source),ref1:(one User)|(((((Work <: source) . ref0) & (ref1 . (User <: profile))) <: (Work <: ids)) in (Work lone-> Id)));17
this/Inv1;(all ref0:(one (Work . (User <: visible)))|(one ((Work <: source) . (User <: profile))));1;((User <: visible) in (User <: profile));6
this/Inv3;(all ref0:(one Source),ref1:(one Work)|((one (ref1 . (Work <: ids))) <=> (ref1 in ((Work <: source) . ref0))));1;(all ref0:(one Id),ref1:(one Source),ref2:(one User)|(lone (((Work <: ids) . ref0) & (((Work <: source) . ref1) & (ref2 . (User <: profile))))));19
this/Inv4;(all ref0:(one User),ref1:(one Work),ref2:(one Work)|((((ref1 . (Work <: ids)) = (ref2 . (Work <: ids))) && (ref1 in (ref0 . (User <: profile))) && (ref1 in (ref0 . (User <: profile)))) => ((! (ref1 in (ref0 . (User <: visible)))) && (ref2 in (ref0 . (User <: visible))))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));41
this/Inv3;(all ref0:(one Source),ref1:(one User),ref2:(one (ref1 . (User <: profile)))|(ref0 = (ref2 . (Work <: source))));1;(all ref0:(one Id),ref1:(one Source),ref2:(one User)|(lone (((Work <: ids) . ref0) & (((Work <: source) . ref1) & (ref2 . (User <: profile))))));17
this/Inv4;(all ref0:(one User),ref1:(one Work),ref2:(one Work)|((((ref1 . (Work <: ids)) = (ref2 . (Work <: ids))) && (ref1 in (ref0 . (User <: profile))) && (ref2 in (ref0 . (User <: profile)))) => ((! (ref1 in (ref0 . (User <: visible)))) && (ref2 in (ref0 . (User <: visible))))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));41
this/Inv4;(all ref0:(one User),ref1:(one Work),ref2:(one Work)|(((ref1 != ref2) && ((ref1 + ref2) in (ref0 . (User <: visible)))) => ((no ((ref1 . (Work <: ids)) & (ref2 . (Work <: ids)))) || ((ref1 . (Work <: source)) != (ref2 . (Work <: source))))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));36
this/Inv1;((Work . (User <: visible)) in (Source . (User <: profile)));1;((User <: visible) in (User <: profile));4
this/Inv1;(all ref0:(one Work)|((ref0 . (Work <: source)) in ((User <: visible) . ref0)));1;(all ref0:(one Work)|(((User <: visible) . ref0) in ((User <: profile) . ref0)));6
this/Inv3;(one (Work . (Work <: ids)));1;(all ref0:(one Id),ref1:(one Source),ref2:(one User)|(lone (((Work <: ids) . ref0) & (((Work <: source) . ref1) & (ref2 . (User <: profile))))));15
this/Inv1;((some ((User <: visible) . Work)) => (some ((User <: profile) . Work)));1;((User <: visible) in (User <: profile));8
this/Inv3;((((User . (User <: profile)) . (~ (Work <: ids))) . (Work <: ids)) in ((User . (User <: profile)) . iden));1;(all ref0:(one Id),ref1:(one Source),ref2:(one User)|(lone (((Work <: ids) . ref0) & (((Work <: source) . ref1) & (ref2 . (User <: profile))))));21
this/Inv2;(all ref0:(one User),ref1:(one Work)|((ref1 in (ref0 . (User <: profile))) => (((ref0 . (Work <: source)) in Institution) || ((ref0 . (Work <: source)) in User))));1;(all ref0:(one User),ref1:(one Work)|((ref1 in (ref0 . (User <: profile))) => ((ref0 in (ref1 . (Work <: source))) || ((ref1 . (Work <: source)) in Institution))));12
this/Inv4;(all ref0:(one User),ref1:(one Work),ref2:(one Work)|((((ref1 + ref2) in (ref0 . (User <: profile))) && (ref1 = ref2)) => ((! (ref2 in (ref0 . (User <: visible)))) <=> (ref1 in (ref0 . (User <: visible))))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));34
this/Inv3;(all ref0:(one Work)|(one (ref0 . (Work <: ids))));1;(all ref0:(one Id),ref1:(one Source),ref2:(one User)|(lone (((Work <: ids) . ref0) & (((Work <: source) . ref1) & (ref2 . (User <: profile))))));16
this/Inv2;(all ref0:(one User)|(some ref1:(one Work)|(((ref0 -> ref1) in (User <: profile)) => ((Institution in (ref1 . (Work <: source))) || (User in (ref1 . (Work <: source)))))));1;(all ref0:(one User),ref1:(one Work)|((ref1 in (ref0 . (User <: profile))) => ((ref0 in (ref1 . (Work <: source))) || ((ref1 . (Work <: source)) in Institution))));12
this/Inv1;(some ref0:(one (User . (User <: visible)))|(ref0 in (User . (User <: profile))));1;((User <: visible) in (User <: profile));5
this/Inv4;(all ref0:(one User)|(some ((ref0 . (User <: visible)) . (Work <: ids))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));20
this/Inv3;(((((User <: profile) . (Work <: ids)) . (Work <: source)) . (~ (((User <: profile) . (Work <: ids)) . (Work <: source)))) in iden);1;(all ref0:(one Id),ref1:(one Source),ref2:(one User)|(lone (((Work <: ids) . ref0) & (((Work <: source) . ref1) & (ref2 . (User <: profile))))));19
this/Inv4;(((User . (User <: visible)) . (Work <: ids)) != ((User . (User <: visible)) . (Work <: ids)));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));24
this/Inv4;(all ref0:(one User),ref1:(one Work),ref2:(one Work)|(((ref1 + ref2) in (ref0 . (User <: visible))) => (((ref1 . (Work <: ids)) != (ref2 . (Work <: ids))) && ((ref1 . (Work <: source)) != (ref2 . (Work <: source))))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));31
this/Inv4;(all ref0:(one User),ref1:(one Work),ref2:(one Work)|((((ref1 + ref2) in (ref0 . (User <: profile))) && ((ref1 . (Work <: ids)) = (ref2 . (Work <: ids)))) => ((! (ref2 in (ref0 . (User <: visible)))) <=> (ref1 in (ref0 . (User <: visible))))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));36
this/Inv3;(all ref0:(one Work)|(1 > (# (ref0 . (Work <: ids)))));1;(all ref0:(one Id),ref1:(one Source),ref2:(one User)|(lone (((Work <: ids) . ref0) & (((Work <: source) . ref1) & (ref2 . (User <: profile))))));18
this/Inv3;(all ref0:(one Work),ref1:(one Work)|(some ref2:(one User)|(((ref0 != ref1) && ((ref0 + ref1) in (ref2 . (User <: profile)))) => (no ((ref0 . (Work <: ids)) & (ref1 . (Work <: ids)))))));1;(all ref0:(one User),ref1:(one Work),ref2:(one Work)|(((ref1 != ref2) && ((ref1 + ref2) in (ref0 . (User <: profile))) && ((ref1 . (Work <: source)) = (ref2 . (Work <: source)))) => (no ((ref1 . (Work <: ids)) & (ref2 . (Work <: ids))))));23
this/Inv2;(all ref0:(one User)|(((ref0 . (User <: profile)) . (Work <: source)) in (ref0 & Institution)));1;(all ref0:(one User)|(((ref0 . (User <: profile)) . (Work <: source)) in (ref0 + Institution)));4
this/Inv1;(all ref0:(one Work)|((ref0 . (User <: profile)) = (ref0 . (User <: visible))));1;(((User <: profile) & (User <: visible)) = (User <: visible));7
this/Inv2;(all ref0:(one User),ref1:(one Work)|(some ref2:(one Institution)|(((ref1 in (ref0 . (User <: profile))) => (ref0 in (ref1 . (Work <: source)))) || (ref2 in (ref1 . (Work <: source))))));1;(all ref0:(one User),ref1:(one Work)|((ref1 in (ref0 . (User <: profile))) => ((ref0 in (ref1 . (Work <: source))) || ((ref1 . (Work <: source)) in Institution))));11
this/Inv4;(all ref0:(one User),ref1:(one Work),ref2:(one Work)|((((ref1 + ref2) in (ref0 . (User <: profile))) && ((ref1 + ref2) in (ref0 . (User <: visible)))) => (ref1 = ref2)));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));29
this/Inv1;(((User <: visible) . Work) in ((User <: profile) . Work));1;((User <: visible) in (User <: profile));4
this/Inv2;(all ref0:(one User),ref1:(one Work)|((ref1 in (ref0 . (User <: profile))) => ((ref1 . (Work <: source)) in Institution)));1;(all ref0:(one User),ref1:(one Work)|((ref1 in (ref0 . (User <: profile))) => ((ref1 . (Work <: source)) in (ref0 + Institution))));6
this/Inv4;(all ref0:(one User)|(((ref0 . (User <: visible)) . (Work <: ids)) != ((ref0 . (User <: visible)) . (Work <: ids))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));25
this/Inv1;(all ref0:(one (User . (User <: visible)))|(ref0 in ((User <: profile) . ref0)));1;(all ref0:(one Work)|(((User <: visible) . ref0) in ((User <: profile) . ref0)));4
this/Inv3;(all ref0:(one Work),ref1:(one Work)|(some ref2:(one Source),ref3:(one User)|(((ref0 != ref1) && ((ref0 + ref1) in (ref3 . (User <: profile))) && ((ref0 . (Work <: source)) = (ref1 . (Work <: source)))) => (no ((ref0 . (Work <: ids)) & (ref1 . (Work <: ids)))))));1;(all ref0:(one User),ref1:(one Work),ref2:(one Work)|(((ref1 != ref2) && ((ref1 + ref2) in (ref0 . (User <: profile))) && ((ref1 . (Work <: source)) = (ref2 . (Work <: source)))) => (no ((ref1 . (Work <: ids)) & (ref2 . (Work <: ids))))));21
this/Inv4;(all ref0:(one User)|(((Work <: ids) . ((ref0 . (User <: visible)) . (Work <: ids))) = Work));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));21
this/Inv3;(all ref0:(one User),ref1:(one (ref0 . (User <: profile))),ref2:(one (ref0 . (User <: profile)))|(((ref1 . (Work <: source)) = (ref2 . (Work <: source))) => ((ref1 . (Work <: ids)) = (ref2 . (Work <: ids)))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: profile))),ref2:(one (ref0 . (User <: profile)))|((! disj[ref1,ref2]) || (((ref1 . (Work <: source)) = (ref2 . (Work <: source))) => (no ((ref1 . (Work <: ids)) & (ref2 . (Work <: ids)))))));14
this/Inv3;(all ref0:(one User),ref1:(one (ref0 . (User <: profile))),ref2:(one (ref0 . (User <: profile)))|(((ref1 . (Work <: source)) = (ref2 . (Work <: source))) => (no ((ref1 . (Work <: ids)) & (ref2 . (Work <: ids))))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: profile))),ref2:(one (ref0 . (User <: profile)))|((! disj[ref1,ref2]) || (((ref1 . (Work <: source)) = (ref2 . (Work <: source))) => (no ((ref1 . (Work <: ids)) & (ref2 . (Work <: ids)))))));11
this/Inv2;(all ref0:(one User)|(some ref1:(one Work)|((((ref0 -> ref1) in (User <: profile)) => (some ((ref1 <: (Work <: source)) . Institution))) || (some ((ref1 <: (Work <: source)) . User)))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: profile)))|((ref0 = (ref1 . (Work <: source))) || ((ref1 . (Work <: source)) in Institution)));18
this/Inv4;(all ref0:(one User),ref1:(one Work),ref2:(one Work)|((((ref1 + ref2) in (ref0 . (User <: profile))) && ((ref1 + ref2) in (ref0 . (User <: visible)))) => ((ref1 . (Work <: ids)) = (ref2 . (Work <: ids)))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));31
this/Inv4;(all ref0:(one User),ref1:(one Work)|((ref1 in (ref0 . (User <: profile))) => (lone ((ref0 . (User <: profile)) & ((ref1 . (Work <: ids)) . (~ (Work <: ids)))))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));26
this/Inv3;(all ref0:(one Work),ref1:(one Work)|(some ref2:(one User)|(((ref0 != ref1) && ((ref0 + ref1) in (ref2 . (User <: profile))) && ((ref0 . (Work <: source)) = (ref1 . (Work <: source)))) => (no ((ref0 . (Work <: ids)) & (ref1 . (Work <: ids)))))));1;(all ref0:(one User),ref1:(one Work),ref2:(one Work)|(((ref1 != ref2) && ((ref1 + ref2) in (ref0 . (User <: profile))) && ((ref1 . (Work <: source)) = (ref2 . (Work <: source)))) => (no ((ref1 . (Work <: ids)) & (ref2 . (Work <: ids))))));20
this/Inv4;(all ref0:(one User)|(some ((Work <: ids) . ((ref0 . (User <: visible)) . (Work <: ids)))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));20
this/Inv2;(all ref0:(one User)|((some ((Work <: source) . ref0)) || (some ((Work <: source) . Institution))));1;(all ref0:(one User)|((ref0 . (User <: profile)) in (((Work <: source) . ref0) + ((Work <: source) . Institution))));10
this/Inv4;(all ref0:(one User),ref1:(one Work),ref2:(one Work)|((((ref1 + ref2) in (ref0 . (User <: profile))) && ((ref1 + ref2) in (ref0 . (User <: visible))) && ((ref1 . (Work <: source)) = (ref2 . (Work <: source)))) => ((ref1 . (Work <: ids)) = (ref2 . (Work <: ids)))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));38
this/Inv4;(all ref0:(one Id),ref1:(one Id),ref2:(one User)|((ref0 != ref1) && (ref0 in ((ref2 . (User <: visible)) . (Work <: ids))) && (ref1 in ((ref2 . (User <: visible)) . (Work <: ids)))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));26
this/Inv3;((User . ((User <: profile) . (Work <: ids))) in Id);1;(all ref0:(one Source),ref1:(one User)|(((((Work <: source) . ref0) & (ref1 . (User <: profile))) <: (Work <: ids)) in (Work lone-> Id)));14
this/Inv4;(all ref0:(one Id),ref1:(one User)|(lone (ref0 & ((ref1 . (User <: visible)) . (Work <: ids)))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));23
this/Inv3;(lone (Work <: (User . (User <: profile))));1;(all ref0:(one Id),ref1:(one Source),ref2:(one User)|(lone (((Work <: ids) . ref0) & (((Work <: source) . ref1) & (ref2 . (User <: profile))))));15
this/Inv3;(all ref0:(one User),ref1:(one Work),ref2:(one Work)|(((ref1 + ref2) in (ref0 . (User <: profile))) => (no ((ref1 . (Work <: ids)) & (ref2 . (Work <: ids))))));1;(all ref0:(one User),ref1:(one Work),ref2:(one Work)|(((ref1 != ref2) && ((ref1 + ref2) in (ref0 . (User <: profile))) && ((ref1 . (Work <: source)) = (ref2 . (Work <: source)))) => (no ((ref1 . (Work <: ids)) & (ref2 . (Work <: ids))))));17
this/Inv3;(Id in (User . ((User <: profile) . (Work <: ids))));1;(all ref0:(one Source),ref1:(one User)|(((((Work <: source) . ref0) & (ref1 . (User <: profile))) <: (Work <: ids)) in (Work lone-> Id)));16
this/Inv2;(all ref0:(one User)|(((ref0 <: (User <: profile)) . Work) in (((Work <: source) . ref0) & ((Work <: source) . Institution))));1;(all ref0:(one User)|((ref0 . (User <: profile)) in (((Work <: source) . ref0) + ((Work <: source) . Institution))));6
this/Inv4;(all ref0:(one User),ref1:(one Work),ref2:(one Work)|((((ref1 != ref2) && ((ref1 + ref2) in (ref0 . (User <: profile)))) => ((ref1 . (Work <: source)) != (ref2 . (Work <: source)))) || ((ref1 . (Work <: ids)) != (ref2 . (Work <: ids)))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));33
this/Inv4;(all ref0:(one User),ref1:(one Work)|((ref1 in (ref0 . (User <: profile))) => (one (ref1 . (Work <: ids)))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));23
this/Inv3;(all ref4:(one Source)|(ref4 in Institution));1;(all ref0:(one Source),ref1:(one User)|(((((Work <: source) . ref0) & (ref1 . (User <: profile))) <: (Work <: ids)) in (Work lone-> Id)));17
this/Inv4;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (no (ref1 & ref2))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));15
this/Inv2;((Work . (Work <: source)) in (Institution + User));1;(all ref0:(one User),ref1:(one (ref0 . (User <: profile)))|((ref1 . (Work <: source)) in (ref0 + Institution)));6
this/Inv4;(all ref0:(one User),ref1:(one Work),ref2:(one Work)|((((ref1 != ref2) && ((ref1 + ref2) in (ref0 . (User <: profile)))) => ((ref1 . (Work <: source)) != (ref2 . (Work <: source)))) || (no ((ref1 . (Work <: ids)) & (ref2 . (Work <: ids))))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));34
this/Inv4;((((User <: profile) . (Work <: ids)) in (User ->lone Id)) && (((User <: profile) . (Work <: source)) in (User ->lone Source)));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));28
this/Inv2;(all ref0:(one User)|((some ((Work <: source) . Institution)) || ((some ((ref0 <: (User <: profile)) . Work)) => (some ((Work <: source) . ref0)))));1;(all ref0:(one User)|((ref0 . (User <: profile)) in (((Work <: source) . ref0) + ((Work <: source) . Institution))));17
this/Inv3;(all ref0:(one User),ref1:(one (ref0 . (User <: profile))),ref2:(one (ref0 . (User <: profile)))|((! disj[ref1,ref2]) || (no ((ref1 . (Work <: ids)) & (ref2 . (Work <: ids))))));1;(all ref0:(one Source),ref1:(one User),ref2:(one (((Work <: source) . ref0) & (ref1 . (User <: profile)))),ref3:(one (((Work <: source) . ref0) & (ref1 . (User <: profile))))|((! disj[ref2,ref3]) || (no ((ref2 . (Work <: ids)) & (ref3 . (Work <: ids))))));13
this/Inv4;(all ref0:(one User),ref1:(one (ref0 . (User <: visible)))|(one (ref1 . (Work <: ids))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));19
this/Inv4;(all ref0:(one User),ref1:(one Work),ref2:(one Work)|((((ref1 + ref2) in (ref0 . (User <: profile))) && ((ref1 + ref2) in (ref0 . (User <: visible))) && (some ((ref1 . (Work <: ids)) & (ref2 . (Work <: ids))))) => ((ref1 . (Work <: source)) = (ref2 . (Work <: source)))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));39
this/Inv4;(all ref0:(one User),ref1:(one Work),ref2:(one Work)|(((ref1 in (ref0 . (User <: profile))) && (ref1 in (ref0 . (User <: visible))) && (ref2 in (ref0 . (User <: profile))) && (ref2 in (ref0 . (User <: visible)))) => (ref1 != ref2)));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));37
this/Inv4;(all ref0:(one Id),ref1:(one User)|(lone ((ref1 . (User <: visible)) . (Work <: ids))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));21
this/Inv4;(((~ ((User <: visible) . (Work <: ids))) . ((User <: visible) . (Work <: ids))) in (User -> Id));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));23
this/Inv4;(all ref0:(one User),ref1:(one Work),ref2:(one Work)|(((ref1 != ref2) && ((ref1 + ref2) in (ref0 . (User <: profile)))) => ((no ((ref1 . (Work <: ids)) & (ref2 . (Work <: ids)))) && ((ref1 . (Work <: source)) != (ref2 . (Work <: source))))));1;(all ref0:(one User),ref1:(one (ref0 . (User <: visible))),ref2:(one (ref0 . (User <: visible)))|((! disj[ref1,ref2]) || (ref1 !in (ref2 . (^ ((Work <: ids) . (~ (Work <: ids))))))));36
this/Inv2;(all ref0:(one User)|((some ((ref0 <: (User <: profile)) . Work)) => (some (((Work <: source) . ref0) + ((Work <: source) . Institution)))));1;(all ref0:(one User)|((ref0 . (User <: profile)) in (((Work <: source) . ref0) + ((Work <: source) . Institution))));8
this/Inv3;(all ref0:(one Source),ref1:(one Source)|((ref0 = ref1) => (((ref0 . (User <: profile)) . (Work <: ids)) != ((ref1 . (User <: profile)) . (Work <: ids)))));1;(all ref0:(one Source),ref1:(one User)|(((((Work <: source) . ref0) & (ref1 . (User <: profile))) <: (Work <: ids)) in (Work lone-> Id)));20
